Random-Continuous.parameter, Random-Continuous.points, Random-Discrete.parameter, Random-Discrete.points
4, 19.40, 6, 12.20
4, 20.60, 6, 12.80
4, 18.60, 6, 12.30
4, 15.60, 6, 15.30
4, 11.60, 6, 15.80
4, 15.40, 6, 15.70
4, 20.00, 6, 12.50
4, 21.40, 6, 11.20
4, 14.00, 6, 15.50
4, 21.40, 6, 11.20
4, 16.20, 6, 14.10
4, 18.00, 6, 13.50
4, 20.80, 6, 12.40
4, 12.20, 6, 17.60
4, 12.80, 6, 16.40
4, 18.00, 6, 13.50
4, 21.60, 6, 12.30
4, 14.80, 6, 15.40
4, 20.20, 6, 12.10
4, 17.00, 6, 14.00
4, 19.60, 6, 13.30
4, 16.60, 6, 14.80
4, 21.80, 6, 10.40
4, 16.20, 6, 14.10
4, 15.60, 6, 15.30
4, 15.80, 6, 14.90
4, 16.00, 6, 14.50
4, 17.60, 6, 12.80
4, 15.20, 6, 14.60
4, 20.40, 6, 11.70
4, 17.80, 6, 13.90
4, 19.40, 6, 12.20
4, 16.40, 6, 13.70
4, 18.60, 6, 12.30
4, 16.00, 6, 14.50
4, 18.40, 6, 14.20
4, 15.00, 6, 15.00
4, 14.60, 6, 15.80
4, 15.00, 6, 15.00
4, 17.00, 6, 14.00
4, 16.60, 6, 13.30
4, 19.60, 6, 13.30
4, 21.00, 6, 12.00
4, 17.40, 6, 13.20
4, 17.80, 6, 13.90
4, 17.60, 6, 12.80
4, 18.80, 6, 11.90
4, 16.80, 6, 14.40
4, 15.60, 6, 15.30
4, 17.60, 6, 14.30
4, 17.00, 6, 14.00
4, 16.00, 6, 14.50
4, 19.40, 6, 13.70
4, 16.60, 6, 13.30
4, 14.60, 6, 14.30
4, 16.40, 6, 15.20
4, 15.80, 6, 14.90
4, 16.80, 6, 12.90
4, 14.00, 6, 15.50
4, 21.40, 6, 11.20
4, 19.20, 6, 12.60
4, 15.40, 6, 15.70
4, 18.40, 6, 12.70
4, 17.80, 6, 13.90
4, 21.00, 6, 12.00
4, 13.60, 6, 16.30
4, 19.20, 6, 14.10
4, 16.80, 6, 12.90
4, 17.40, 6, 13.20
4, 21.40, 6, 11.20
4, 17.40, 6, 13.20
4, 17.80, 6, 13.90
4, 17.60, 6, 14.30
4, 20.00, 6, 12.50
4, 15.00, 6, 16.50
4, 17.80, 6, 13.90
4, 18.20, 6, 13.10
4, 18.20, 6, 13.10
4, 20.00, 6, 12.50
4, 15.40, 6, 14.20
4, 19.00, 6, 13.00
4, 15.60, 6, 15.30
4, 12.40, 6, 17.20
4, 16.00, 6, 16.00
4, 17.80, 6, 13.90
4, 21.00, 6, 12.00
4, 17.20, 6, 13.60
4, 15.80, 6, 14.90
4, 19.00, 6, 13.00
4, 16.60, 6, 13.30
4, 19.00, 6, 13.00
5, 15.00, 6, 15.00
5, 14.50, 6, 16.00
5, 16.50, 6, 13.50
5, 13.50, 6, 16.50
5, 17.25, 6, 13.50
5, 15.75, 6, 15.00
5, 21.25, 6, 11.50
5, 14.25, 6, 15.00
5, 17.00, 6, 14.00
5, 17.25, 6, 13.50
5, 15.75, 6, 13.50
5, 15.00, 6, 15.00
5, 15.00, 6, 15.00
5, 15.50, 6, 15.50
5, 14.75, 6, 15.50
5, 16.75, 6, 14.50
5, 15.00, 6, 15.00
5, 20.00, 6, 12.50
5, 17.25, 6, 13.50
5, 20.00, 6, 14.00
5, 17.50, 6, 13.00
5, 23.25, 6, 10.50
5, 17.00, 6, 14.00
5, 20.25, 6, 12.00
5, 14.50, 6, 14.50
5, 16.00, 6, 14.50
5, 17.25, 6, 13.50
5, 14.00, 6, 15.50
5, 18.00, 6, 13.50
5, 17.50, 6, 14.50
5, 12.75, 6, 15.00
5, 17.25, 6, 13.50
5, 17.75, 6, 14.00
5, 17.00, 6, 14.00
5, 17.75, 6, 14.00
5, 17.75, 6, 14.00
5, 19.00, 6, 13.00
5, 16.25, 6, 14.00
5, 18.00, 6, 12.00
5, 21.75, 6, 10.50
5, 19.75, 6, 11.50
5, 15.75, 6, 13.50
5, 19.75, 6, 11.50
5, 20.00, 6, 14.00
5, 15.50, 6, 15.50
5, 14.50, 6, 16.00
5, 18.25, 6, 14.50
5, 18.75, 6, 12.00
5, 19.50, 6, 12.00
5, 19.75, 6, 13.00
5, 16.25, 6, 14.00
5, 19.75, 6, 11.50
5, 16.25, 6, 12.50
5, 16.25, 6, 14.00
5, 13.50, 6, 15.00
5, 16.50, 6, 15.00
5, 19.75, 6, 13.00
5, 16.50, 6, 15.00
5, 17.00, 6, 15.50
5, 17.50, 6, 13.00
5, 19.25, 6, 12.50
5, 16.00, 6, 16.00
5, 17.75, 6, 14.00
5, 16.75, 6, 14.50
5, 17.00, 6, 14.00
5, 17.25, 6, 15.00
5, 18.75, 6, 12.00
5, 19.75, 6, 13.00
5, 16.75, 6, 14.50
5, 19.25, 6, 14.00
5, 15.25, 6, 16.00
5, 16.50, 6, 15.00
5, 16.00, 6, 14.50
5, 14.25, 6, 16.50
5, 17.75, 6, 14.00
5, 18.25, 6, 13.00
5, 14.25, 6, 16.50
5, 19.00, 6, 13.00
5, 17.75, 6, 14.00
5, 18.50, 6, 14.00
5, 11.25, 6, 18.00
5, 19.25, 6, 12.50
5, 14.75, 6, 14.00
5, 18.00, 6, 13.50
5, 18.75, 6, 13.50
5, 15.75, 6, 15.00
5, 16.50, 6, 13.50
5, 17.50, 6, 13.00
5, 16.00, 6, 14.50
5, 16.50, 6, 13.50
5, 16.50, 6, 13.50
5, 17.50, 6, 13.00
5, 15.50, 6, 14.00
5, 19.25, 6, 11.00
5, 19.00, 6, 13.00
5, 20.75, 6, 12.50
5, 13.25, 6, 15.50
5, 18.75, 6, 12.00
5, 15.75, 6, 15.00
5, 17.25, 6, 15.00
6, 14.30, 6, 14.90
6, 13.40, 6, 16.70
6, 16.70, 6, 14.60
6, 15.60, 6, 13.80
6, 21.60, 6, 10.80
6, 17.30, 6, 13.40
6, 14.60, 6, 14.30
6, 19.30, 6, 12.40
6, 18.40, 6, 14.20
6, 13.10, 6, 17.30
6, 18.20, 6, 11.60
6, 16.70, 6, 14.60
6, 14.70, 6, 15.60
6, 17.70, 6, 14.10
6, 16.30, 6, 13.90
6, 14.30, 6, 14.90
6, 19.00, 6, 13.00
6, 14.80, 6, 16.90
6, 22.00, 6, 11.50
6, 18.70, 6, 13.60
6, 20.40, 6, 13.20
6, 18.20, 6, 11.60
6, 16.70, 6, 14.60
6, 17.40, 6, 14.70
6, 13.10, 6, 17.30
6, 20.30, 6, 11.90
6, 17.90, 6, 12.20
6, 14.00, 6, 15.50
6, 16.40, 6, 15.20
6, 16.70, 6, 14.60
6, 19.50, 6, 10.50
6, 19.60, 6, 11.80
6, 15.60, 6, 13.80
6, 20.90, 6, 10.70
6, 18.60, 6, 12.30
6, 18.20, 6, 11.60
6, 16.70, 6, 14.60
6, 18.40, 6, 14.20
6, 17.30, 6, 13.40
6, 17.70, 6, 14.10
6, 17.30, 6, 13.40
6, 20.30, 6, 11.90
6, 13.90, 6, 14.20
6, 17.30, 6, 13.40
6, 15.30, 6, 14.40
6, 19.00, 6, 13.00
6, 12.80, 6, 17.90
6, 17.40, 6, 14.70
6, 15.30, 6, 14.40
6, 14.00, 6, 15.50
6, 14.70, 6, 15.60
6, 15.70, 6, 15.10
6, 18.10, 6, 14.80
6, 19.00, 6, 13.00
6, 21.40, 6, 12.70
6, 19.00, 6, 13.00
6, 18.40, 6, 14.20
6, 13.10, 6, 17.30
6, 14.70, 6, 15.60
6, 16.80, 6, 15.90
6, 20.30, 6, 11.90
6, 18.30, 6, 12.90
6, 14.00, 6, 15.50
6, 14.70, 6, 15.60
6, 15.80, 6, 16.40
6, 22.00, 6, 11.50
6, 14.30, 6, 14.90
6, 16.00, 6, 14.50
6, 19.00, 6, 13.00
6, 18.80, 6, 14.90
6, 17.00, 6, 14.00
6, 17.00, 6, 14.00
6, 16.40, 6, 15.20
6, 17.00, 6, 14.00
6, 18.30, 6, 12.90
6, 20.30, 6, 11.90
6, 18.20, 6, 11.60
6, 16.30, 6, 13.90
6, 16.60, 6, 13.30
6, 18.00, 6, 13.50
6, 15.60, 6, 13.80
6, 15.40, 6, 15.70
6, 19.00, 6, 13.00
6, 20.30, 6, 11.90
6, 15.10, 6, 16.30
6, 15.40, 6, 15.70
6, 17.70, 6, 14.10
6, 16.50, 6, 12.00
6, 17.70, 6, 14.10
6, 14.70, 6, 15.60
6, 18.40, 6, 14.20
6, 16.10, 6, 15.80
6, 16.60, 6, 13.30
6, 16.30, 6, 13.90
6, 19.00, 6, 13.00
6, 18.30, 6, 12.90
6, 19.00, 6, 13.00
6, 16.00, 6, 14.50
6, 14.20, 6, 13.60
6, 14.70, 6, 15.60
7, 19.65, 6, 13.20
7, 14.95, 6, 16.60
7, 12.65, 6, 16.70
7, 16.60, 6, 16.30
7, 17.65, 6, 14.20
7, 18.30, 6, 14.40
7, 19.40, 6, 10.70
7, 14.35, 6, 14.80
7, 13.30, 6, 16.90
7, 12.60, 6, 18.30
7, 15.25, 6, 17.50
7, 16.05, 6, 12.90
7, 16.65, 6, 14.70
7, 16.70, 6, 13.10
7, 19.00, 6, 13.00
7, 15.05, 6, 13.40
7, 24.10, 6, 7.30
7, 16.40, 6, 12.20
7, 18.35, 6, 12.80
7, 14.95, 6, 16.60
7, 18.75, 6, 10.50
7, 11.00, 6, 17.00
7, 13.65, 6, 16.20
7, 17.70, 6, 12.60
7, 18.35, 6, 12.80
7, 13.00, 6, 16.00
7, 20.05, 6, 10.90
7, 20.35, 6, 11.80
7, 20.65, 6, 12.70
7, 19.25, 6, 15.50
7, 17.65, 6, 14.20
7, 17.25, 6, 16.50
7, 17.70, 6, 12.60
7, 16.65, 6, 14.70
7, 20.05, 6, 10.90
7, 13.30, 6, 16.90
7, 15.35, 6, 14.30
7, 18.70, 6, 12.10
7, 19.95, 6, 14.10
7, 15.30, 6, 15.90
7, 18.35, 6, 12.80
7, 14.30, 6, 16.40
7, 15.60, 6, 16.80
7, 16.70, 6, 13.10
7, 19.35, 6, 12.30
7, 17.75, 6, 11.00
7, 14.95, 6, 16.60
7, 17.05, 6, 12.40
7, 16.65, 6, 14.70
7, 19.30, 6, 13.90
7, 21.70, 6, 10.60
7, 16.70, 6, 13.10
7, 15.65, 6, 15.20
7, 15.00, 6, 15.00
7, 19.70, 6, 11.60
7, 20.65, 6, 12.70
7, 18.95, 6, 14.60
7, 15.00, 6, 15.00
7, 17.65, 6, 14.20
7, 20.35, 6, 11.80
7, 16.00, 6, 14.50
7, 23.75, 6, 8.00
7, 16.35, 6, 13.80
7, 15.95, 6, 16.10
7, 16.00, 6, 14.50
7, 15.65, 6, 15.20
7, 19.00, 6, 13.00
7, 15.30, 6, 15.90
7, 15.00, 6, 15.00
7, 12.65, 6, 16.70
7, 16.65, 6, 14.70
7, 17.65, 6, 14.20
7, 14.65, 6, 15.70
7, 21.00, 6, 12.00
7, 15.70, 6, 13.60
7, 17.00, 6, 14.00
7, 13.95, 6, 17.10
7, 21.00, 6, 12.00
7, 19.05, 6, 11.40
7, 14.70, 6, 14.10
7, 14.95, 6, 16.60
7, 16.70, 6, 13.10
7, 18.70, 6, 12.10
7, 13.95, 6, 17.10
7, 18.30, 6, 14.40
7, 14.95, 6, 16.60
7, 18.65, 6, 13.70
7, 16.00, 6, 14.50
7, 19.30, 6, 13.90
7, 18.00, 6, 13.50
7, 15.60, 6, 16.80
7, 11.65, 6, 17.20
7, 13.65, 6, 16.20
7, 18.65, 6, 13.70
7, 20.00, 6, 12.50
7, 16.35, 6, 13.80
7, 16.35, 6, 13.80
7, 18.00, 6, 13.50
7, 16.00, 6, 14.50
7, 15.70, 6, 13.60
8, 20.00, 6, 12.50
8, 17.80, 6, 12.40
8, 21.00, 6, 12.00
8, 14.80, 6, 13.90
8, 14.60, 6, 15.80
8, 16.40, 6, 13.70
8, 16.00, 6, 14.50
8, 18.00, 6, 13.50
8, 15.80, 6, 16.40
8, 15.20, 6, 16.10
8, 15.00, 6, 15.00
8, 16.00, 6, 14.50
8, 14.40, 6, 14.70
8, 19.60, 6, 10.30
8, 14.40, 6, 14.70
8, 14.00, 6, 18.50
8, 20.20, 6, 10.60
8, 14.20, 6, 16.60
8, 21.20, 6, 10.10
8, 16.60, 6, 14.80
8, 19.20, 6, 11.10
8, 18.00, 6, 13.50
8, 19.00, 6, 13.00
8, 20.80, 6, 10.90
8, 18.60, 6, 13.80
8, 15.40, 6, 14.20
8, 16.40, 6, 13.70
8, 13.00, 6, 19.00
8, 15.20, 6, 16.10
8, 18.40, 6, 12.70
8, 15.80, 6, 13.40
8, 19.20, 6, 11.10
8, 17.00, 6, 14.00
8, 19.60, 6, 13.30
8, 16.60, 6, 11.80
8, 14.60, 6, 12.80
8, 19.60, 6, 10.30
8, 17.40, 6, 16.20
8, 11.00, 6, 20.00
8, 17.60, 6, 14.30
8, 21.00, 6, 12.00
8, 17.00, 6, 14.00
8, 14.20, 6, 16.60
8, 19.00, 6, 13.00
8, 13.00, 6, 16.00
8, 16.80, 6, 12.90
8, 17.40, 6, 13.20
8, 20.80, 6, 13.90
8, 17.20, 6, 15.10
8, 13.40, 6, 15.20
8, 13.80, 6, 17.40
8, 12.60, 6, 19.80
8, 16.00, 6, 14.50
8, 16.40, 6, 13.70
8, 17.80, 6, 12.40
8, 20.00, 6, 12.50
8, 17.00, 6, 14.00
8, 16.60, 6, 14.80
8, 16.00, 6, 14.50
8, 10.60, 6, 17.80
8, 13.00, 6, 19.00
8, 19.40, 6, 12.20
8, 16.60, 6, 14.80
8, 15.80, 6, 16.40
8, 19.20, 6, 14.10
8, 17.80, 6, 12.40
8, 12.80, 6, 17.90
8, 21.00, 6, 9.00
8, 13.00, 6, 16.00
8, 18.40, 6, 12.70
8, 16.80, 6, 12.90
8, 14.80, 6, 16.90
8, 20.20, 6, 13.60
8, 18.20, 6, 14.60
8, 18.60, 6, 13.80
8, 18.00, 6, 13.50
8, 17.20, 6, 15.10
8, 15.00, 6, 15.00
8, 17.00, 6, 14.00
8, 13.80, 6, 14.40
8, 17.40, 6, 16.20
8, 17.40, 6, 13.20
8, 16.60, 6, 14.80
8, 18.80, 6, 14.90
8, 20.40, 6, 8.70
8, 16.00, 6, 14.50
8, 13.20, 6, 17.10
8, 15.00, 6, 12.00
8, 12.00, 6, 19.50
8, 15.60, 6, 15.30
8, 17.80, 6, 12.40
8, 17.20, 6, 12.10
8, 19.40, 6, 12.20
8, 18.80, 6, 14.90
8, 18.60, 6, 13.80
8, 19.20, 6, 11.10
8, 16.80, 6, 12.90
8, 14.60, 6, 15.80
8, 18.40, 6, 15.70
8, 19.60, 6, 13.30
9, 16.45, 6, 13.60
9, 21.65, 6, 13.70
9, 16.10, 6, 15.80
9, 16.10, 6, 15.80
9, 11.10, 6, 18.30
9, 15.55, 6, 15.40
9, 21.80, 6, 8.90
9, 16.80, 6, 11.40
9, 11.10, 6, 18.30
9, 18.45, 6, 12.60
9, 20.00, 6, 12.50
9, 14.00, 6, 15.50
9, 18.10, 6, 14.80
9, 16.55, 6, 14.90
9, 20.45, 6, 11.60
9, 21.00, 6, 12.00
9, 20.35, 6, 10.30
9, 15.45, 6, 14.10
9, 17.35, 6, 11.80
9, 19.00, 6, 13.00
9, 14.65, 6, 17.20
9, 14.10, 6, 16.80
9, 13.55, 6, 16.40
9, 16.10, 6, 15.80
9, 17.45, 6, 13.10
9, 13.75, 6, 19.00
9, 17.80, 6, 10.90
9, 16.45, 6, 13.60
9, 18.00, 6, 13.50
9, 16.65, 6, 16.20
9, 17.35, 6, 11.80
9, 14.55, 6, 15.90
9, 18.65, 6, 15.20
9, 17.45, 6, 13.10
9, 15.65, 6, 16.70
9, 13.75, 6, 19.00
9, 19.00, 6, 13.00
9, 19.00, 6, 13.00
9, 18.55, 6, 13.90
9, 12.00, 6, 16.50
9, 16.55, 6, 14.90
9, 19.45, 6, 12.10
9, 15.90, 6, 13.20
9, 14.20, 6, 18.10
9, 19.45, 6, 12.10
9, 17.80, 6, 10.90
9, 15.55, 6, 15.40
9, 15.00, 6, 15.00
9, 21.80, 6, 8.90
9, 16.00, 6, 14.50
9, 17.55, 6, 14.40
9, 16.45, 6, 13.60
9, 14.45, 6, 14.60
9, 20.80, 6, 9.40
9, 14.10, 6, 16.80
9, 15.45, 6, 14.10
9, 19.00, 6, 13.00
9, 16.00, 6, 14.50
9, 14.55, 6, 15.90
9, 12.90, 6, 14.70
9, 16.55, 6, 14.90
9, 14.55, 6, 15.90
9, 16.80, 6, 11.40
9, 15.55, 6, 15.40
9, 19.80, 6, 9.90
9, 15.55, 6, 15.40
9, 18.45, 6, 12.60
9, 19.45, 6, 12.10
9, 16.55, 6, 14.90
9, 15.55, 6, 15.40
9, 14.80, 6, 12.40
9, 15.10, 6, 16.30
9, 15.65, 6, 16.70
9, 15.10, 6, 16.30
9, 18.55, 6, 13.90
9, 13.00, 6, 16.00
9, 15.10, 6, 16.30
9, 17.45, 6, 13.10
9, 18.00, 6, 13.50
9, 18.00, 6, 13.50
9, 18.10, 6, 14.80
9, 21.35, 6, 9.80
9, 16.55, 6, 14.90
9, 15.00, 6, 15.00
9, 16.55, 6, 14.90
9, 19.45, 6, 12.10
9, 13.90, 6, 14.20
9, 19.90, 6, 11.20
9, 18.80, 6, 10.40
9, 15.00, 6, 15.00
9, 18.00, 6, 13.50
9, 16.65, 6, 16.20
9, 18.80, 6, 10.40
9, 19.00, 6, 13.00
9, 14.00, 6, 15.50
9, 22.45, 6, 10.60
9, 17.45, 6, 13.10
9, 15.30, 6, 18.90
9, 15.10, 6, 16.30
9, 17.10, 6, 15.30
10, 18.00, 6, 13.50
10, 15.50, 6, 12.50
10, 17.50, 6, 13.00
10, 15.00, 6, 15.00
10, 18.50, 6, 11.00
10, 17.00, 6, 17.00
10, 21.00, 6, 12.00
10, 14.00, 6, 17.00
10, 16.00, 6, 14.50
10, 14.00, 6, 15.50
10, 15.50, 6, 17.00
10, 14.50, 6, 17.50
10, 18.00, 6, 12.00
10, 17.50, 6, 16.00
10, 17.50, 6, 13.00
10, 16.00, 6, 17.50
10, 11.50, 6, 19.00
10, 17.00, 6, 14.00
10, 15.00, 6, 16.50
10, 15.50, 6, 17.00
10, 16.50, 6, 16.50
10, 12.50, 6, 17.00
10, 18.50, 6, 12.50
10, 16.50, 6, 15.00
10, 18.50, 6, 11.00
10, 16.50, 6, 15.00
10, 16.00, 6, 16.00
10, 18.00, 6, 12.00
10, 18.00, 6, 15.00
10, 15.00, 6, 15.00
10, 17.00, 6, 14.00
10, 21.50, 6, 11.00
10, 18.00, 6, 12.00
10, 20.00, 6, 14.00
10, 21.50, 6, 11.00
10, 17.50, 6, 16.00
10, 13.50, 6, 16.50
10, 14.00, 6, 15.50
10, 13.00, 6, 17.50
10, 17.00, 6, 14.00
10, 20.50, 6, 13.00
10, 18.50, 6, 12.50
10, 23.00, 6, 11.00
10, 20.00, 6, 11.00
10, 19.00, 6, 14.50
10, 20.00, 6, 12.50
10, 19.50, 6, 13.50
10, 14.00, 6, 17.00
10, 16.50, 6, 18.00
10, 16.00, 6, 17.50
10, 15.50, 6, 15.50
10, 17.00, 6, 15.50
10, 13.50, 6, 15.00
10, 19.00, 6, 14.50
10, 15.00, 6, 18.00
10, 17.50, 6, 14.50
10, 18.50, 6, 15.50
10, 18.00, 6, 13.50
10, 14.00, 6, 15.50
10, 20.50, 6, 13.00
10, 15.00, 6, 15.00
10, 20.00, 6, 11.00
10, 19.00, 6, 14.50
10, 16.50, 6, 16.50
10, 15.00, 6, 16.50
10, 14.50, 6, 16.00
10, 16.00, 6, 14.50
10, 18.50, 6, 11.00
10, 17.50, 6, 13.00
10, 19.50, 6, 10.50
10, 15.50, 6, 12.50
10, 17.00, 6, 15.50
10, 15.00, 6, 15.00
10, 19.50, 6, 13.50
10, 14.50, 6, 16.00
10, 18.50, 6, 14.00
10, 16.00, 6, 16.00
10, 20.50, 6, 13.00
10, 16.00, 6, 13.00
10, 19.00, 6, 10.00
10, 14.00, 6, 17.00
10, 19.50, 6, 12.00
10, 17.00, 6, 12.50
10, 14.00, 6, 18.50
10, 15.00, 6, 16.50
10, 16.50, 6, 13.50
10, 13.00, 6, 17.50
10, 15.00, 6, 15.00
10, 15.50, 6, 17.00
10, 19.00, 6, 14.50
10, 18.50, 6, 14.00
10, 17.50, 6, 14.50
10, 19.00, 6, 14.50
10, 18.50, 6, 12.50
10, 15.50, 6, 15.50
10, 17.00, 6, 14.00
10, 18.50, 6, 12.50
10, 17.50, 6, 11.50
10, 16.00, 6, 14.50
10, 17.50, 6, 16.00
0, 20.00, 7, 12.50
0, 20.00, 7, 12.50
0, 21.00, 7, 12.00
0, 19.00, 7, 13.00
0, 16.00, 7, 14.50
0, 23.00, 7, 11.00
0, 18.00, 7, 13.50
0, 16.00, 7, 14.50
0, 21.00, 7, 12.00
0, 21.00, 7, 12.00
0, 18.00, 7, 13.50
0, 19.00, 7, 13.00
0, 15.00, 7, 15.00
0, 19.00, 7, 13.00
0, 17.00, 7, 14.00
0, 18.00, 7, 13.50
0, 18.00, 7, 13.50
0, 23.00, 7, 11.00
0, 21.00, 7, 12.00
0, 21.00, 7, 12.00
0, 21.00, 7, 12.00
0, 21.00, 7, 12.00
0, 19.00, 7, 13.00
0, 17.00, 7, 14.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 16.00, 7, 14.50
0, 18.00, 7, 13.50
0, 20.00, 7, 12.50
0, 22.00, 7, 11.50
0, 14.00, 7, 15.50
0, 18.00, 7, 13.50
0, 19.00, 7, 13.00
0, 15.00, 7, 15.00
0, 20.00, 7, 12.50
0, 18.00, 7, 13.50
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 20.00, 7, 12.50
0, 21.00, 7, 12.00
0, 21.00, 7, 12.00
0, 20.00, 7, 12.50
0, 18.00, 7, 13.50
0, 20.00, 7, 12.50
0, 20.00, 7, 12.50
0, 21.00, 7, 12.00
0, 16.00, 7, 14.50
0, 16.00, 7, 14.50
0, 18.00, 7, 13.50
0, 20.00, 7, 12.50
0, 19.00, 7, 13.00
0, 21.00, 7, 12.00
0, 19.00, 7, 13.00
0, 16.00, 7, 14.50
0, 20.00, 7, 12.50
0, 21.00, 7, 12.00
0, 19.00, 7, 13.00
0, 22.00, 7, 11.50
0, 20.00, 7, 12.50
0, 21.00, 7, 12.00
0, 22.00, 7, 11.50
0, 17.00, 7, 14.00
0, 22.00, 7, 11.50
0, 16.00, 7, 14.50
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 16.00, 7, 14.50
0, 19.00, 7, 13.00
0, 17.00, 7, 14.00
0, 21.00, 7, 12.00
0, 21.00, 7, 12.00
0, 18.00, 7, 13.50
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 16.00, 7, 14.50
0, 18.00, 7, 13.50
0, 18.00, 7, 13.50
0, 18.00, 7, 13.50
0, 18.00, 7, 13.50
0, 23.00, 7, 11.00
0, 21.00, 7, 12.00
0, 15.00, 7, 15.00
0, 20.00, 7, 12.50
0, 15.00, 7, 15.00
0, 14.00, 7, 15.50
0, 22.00, 7, 11.50
0, 20.00, 7, 12.50
0, 19.00, 7, 13.00
0, 24.00, 7, 10.50
0, 17.00, 7, 14.00
0, 20.00, 7, 12.50
0, 19.00, 7, 13.00
0, 22.00, 7, 11.50
0, 18.00, 7, 13.50
0, 15.00, 7, 15.00
0, 19.00, 7, 13.00
0, 18.00, 7, 13.50
0, 16.00, 7, 14.50
0, 18.00, 7, 13.50
0, 16.00, 7, 14.50
1, 21.90, 7, 11.70
1, 22.00, 7, 11.50
1, 19.15, 7, 12.70
1, 21.05, 7, 11.90
1, 18.90, 7, 13.20
1, 19.10, 7, 12.80
1, 22.10, 7, 11.30
1, 18.20, 7, 13.10
1, 21.00, 7, 12.00
1, 16.95, 7, 14.10
1, 19.00, 7, 13.00
1, 21.15, 7, 11.70
1, 20.95, 7, 12.10
1, 21.75, 7, 12.00
1, 21.00, 7, 12.00
1, 21.15, 7, 11.70
1, 20.05, 7, 12.40
1, 18.95, 7, 13.10
1, 19.05, 7, 12.90
1, 15.20, 7, 14.60
1, 20.10, 7, 12.30
1, 19.85, 7, 12.80
1, 18.00, 7, 13.50
1, 18.00, 7, 13.50
1, 19.05, 7, 12.90
1, 20.10, 7, 12.30
1, 18.10, 7, 13.30
1, 19.00, 7, 13.00
1, 21.85, 7, 11.80
1, 17.95, 7, 13.60
1, 18.85, 7, 13.30
1, 19.80, 7, 12.90
1, 17.85, 7, 13.80
1, 22.15, 7, 11.20
1, 16.85, 7, 14.30
1, 16.15, 7, 14.20
1, 18.05, 7, 13.40
1, 20.15, 7, 12.20
1, 16.95, 7, 14.10
1, 19.15, 7, 12.70
1, 20.85, 7, 12.30
1, 19.95, 7, 12.60
1, 23.95, 7, 10.60
1, 17.95, 7, 13.60
1, 23.00, 7, 11.00
1, 18.90, 7, 13.20
1, 16.80, 7, 14.40
1, 18.30, 7, 12.90
1, 22.95, 7, 11.10
1, 18.10, 7, 13.30
1, 17.10, 7, 13.80
1, 17.90, 7, 13.70
1, 17.90, 7, 13.70
1, 21.85, 7, 11.80
1, 19.90, 7, 12.70
1, 18.10, 7, 13.30
1, 19.10, 7, 12.80
1, 21.05, 7, 11.90
1, 18.90, 7, 13.20
1, 19.95, 7, 12.60
1, 16.15, 7, 14.20
1, 17.15, 7, 13.70
1, 18.15, 7, 13.20
1, 17.00, 7, 14.00
1, 19.10, 7, 12.80
1, 21.05, 7, 11.90
1, 17.85, 7, 13.80
1, 20.90, 7, 12.20
1, 19.10, 7, 12.80
1, 20.10, 7, 12.30
1, 20.75, 7, 12.50
1, 17.90, 7, 13.70
1, 14.85, 7, 15.30
1, 20.85, 7, 12.30
1, 19.05, 7, 12.90
1, 17.85, 7, 13.80
1, 19.05, 7, 12.90
1, 18.95, 7, 13.10
1, 18.85, 7, 13.30
1, 17.00, 7, 14.00
1, 21.05, 7, 11.90
1, 16.90, 7, 14.20
1, 20.85, 7, 12.30
1, 20.25, 7, 12.00
1, 21.05, 7, 11.90
1, 18.05, 7, 13.40
1, 20.95, 7, 12.10
1, 18.10, 7, 13.30
1, 19.20, 7, 12.60
1, 19.90, 7, 12.70
1, 19.25, 7, 12.50
1, 18.15, 7, 13.20
1, 21.95, 7, 11.60
1, 15.00, 7, 15.00
1, 19.90, 7, 12.70
1, 23.05, 7, 10.90
1, 15.00, 7, 15.00
1, 18.00, 7, 13.50
1, 17.00, 7, 14.00
1, 21.90, 7, 11.70
2, 20.00, 7, 12.50
2, 17.10, 7, 13.80
2, 17.70, 7, 14.10
2, 20.50, 7, 11.50
2, 19.00, 7, 13.00
2, 23.40, 7, 10.20
2, 20.70, 7, 12.60
2, 22.00, 7, 11.50
2, 18.30, 7, 12.90
2, 20.10, 7, 12.30
2, 19.80, 7, 12.90
2, 20.70, 7, 12.60
2, 19.90, 7, 12.70
2, 18.20, 7, 13.10
2, 18.80, 7, 13.40
2, 21.90, 7, 11.70
2, 12.80, 7, 16.40
2, 20.20, 7, 12.10
2, 19.20, 7, 12.60
2, 17.70, 7, 12.60
2, 20.30, 7, 11.90
2, 19.10, 7, 12.80
2, 16.30, 7, 13.90
2, 16.80, 7, 14.40
2, 17.10, 7, 13.80
2, 18.40, 7, 12.70
2, 20.00, 7, 12.50
2, 20.00, 7, 12.50
2, 21.10, 7, 11.80
2, 14.80, 7, 15.40
2, 23.20, 7, 10.60
2, 20.00, 7, 12.50
2, 19.10, 7, 12.80
2, 23.00, 7, 11.00
2, 20.00, 7, 12.50
2, 18.70, 7, 13.60
2, 17.80, 7, 13.90
2, 19.10, 7, 12.80
2, 16.10, 7, 14.30
