Random-Continuous.parameter, Random-Continuous.points, Random-Continuous_2.parameter, Random-Continuous_2.points
1, 14.40, 6, 15.30
1, 16.30, 6, 14.20
1, 16.30, 6, 14.20
1, 17.00, 6, 13.70
1, 15.45, 6, 15.00
1, 13.75, 6, 15.70
1, 14.40, 6, 15.30
1, 14.80, 6, 15.40
1, 16.25, 6, 14.30
1, 13.80, 6, 15.60
1, 15.95, 6, 14.90
1, 15.55, 6, 14.80
1, 11.85, 6, 16.80
1, 13.75, 6, 15.70
1, 15.05, 6, 14.90
1, 16.25, 6, 14.30
1, 15.50, 6, 14.90
1, 11.85, 6, 16.80
1, 15.55, 6, 14.80
1, 13.80, 6, 15.60
1, 16.20, 6, 14.40
1, 15.70, 6, 14.50
1, 15.70, 6, 14.50
1, 15.70, 6, 14.50
1, 15.50, 6, 14.90
1, 15.65, 6, 14.60
1, 17.80, 6, 13.90
1, 15.65, 6, 14.60
1, 16.75, 6, 14.20
1, 15.00, 6, 15.00
1, 14.20, 6, 15.70
1, 16.40, 6, 14.00
1, 15.65, 6, 14.60
1, 14.30, 6, 15.50
1, 14.45, 6, 15.20
1, 15.55, 6, 14.80
1, 16.85, 6, 14.00
1, 16.30, 6, 14.20
1, 15.50, 6, 14.90
1, 15.70, 6, 14.50
1, 14.30, 6, 15.50
1, 13.20, 6, 15.90
1, 13.90, 6, 15.40
1, 14.50, 6, 15.10
1, 14.70, 6, 15.60
1, 16.05, 6, 14.70
1, 16.25, 6, 14.30
1, 15.05, 6, 14.90
1, 15.05, 6, 14.90
1, 13.15, 6, 16.00
1, 13.15, 6, 16.00
1, 14.25, 6, 15.60
1, 15.00, 6, 15.00
1, 15.05, 6, 14.90
1, 13.70, 6, 15.80
1, 16.45, 6, 13.90
1, 16.70, 6, 14.30
1, 16.80, 6, 14.10
1, 15.50, 6, 14.90
1, 14.40, 6, 15.30
1, 14.40, 6, 15.30
1, 11.40, 6, 16.80
1, 13.20, 6, 15.90
1, 16.85, 6, 14.00
1, 16.95, 6, 13.80
1, 13.70, 6, 15.80
1, 15.00, 6, 15.00
1, 15.80, 6, 14.30
1, 13.90, 6, 15.40
1, 13.80, 6, 15.60
1, 16.35, 6, 14.10
1, 14.45, 6, 15.20
1, 14.30, 6, 15.50
1, 16.40, 6, 14.00
1, 16.40, 6, 14.00
1, 15.05, 6, 14.90
1, 17.70, 6, 14.10
1, 12.45, 6, 16.50
1, 14.15, 6, 15.80
1, 15.70, 6, 14.50
1, 16.05, 6, 14.70
1, 16.75, 6, 14.20
1, 16.35, 6, 14.10
1, 15.65, 6, 14.60
1, 13.70, 6, 15.80
1, 13.80, 6, 15.60
1, 14.90, 6, 15.20
2, 15.70, 6, 14.50
2, 16.40, 6, 14.00
2, 15.80, 6, 14.30
2, 16.60, 6, 14.50
2, 15.40, 6, 14.20
2, 15.60, 6, 14.70
2, 15.80, 6, 14.30
2, 14.70, 6, 14.70
2, 15.50, 6, 14.90
2, 13.80, 6, 15.60
2, 15.10, 6, 14.80
2, 13.10, 6, 16.10
2, 15.40, 6, 15.10
2, 15.50, 6, 14.90
2, 14.50, 6, 16.00
2, 13.30, 6, 15.70
2, 15.70, 6, 14.50
2, 12.80, 6, 15.80
2, 14.70, 6, 15.60
2, 14.80, 6, 15.40
2, 15.10, 6, 14.80
2, 13.80, 6, 15.60
2, 13.90, 6, 15.40
2, 16.60, 6, 13.60
2, 15.80, 6, 14.30
2, 14.40, 6, 15.30
2, 14.30, 6, 15.50
2, 13.40, 6, 15.50
2, 16.60, 6, 13.60
2, 15.00, 6, 15.00
2, 14.60, 6, 15.80
2, 12.00, 6, 16.50
2, 13.20, 6, 16.80
2, 17.40, 6, 13.80
2, 14.20, 6, 15.70
2, 16.90, 6, 13.90
2, 14.90, 6, 15.20
2, 14.40, 6, 15.30
2, 14.20, 6, 15.70
2, 14.50, 6, 15.10
2, 16.00, 6, 14.80
2, 15.60, 6, 14.70
2, 15.80, 6, 14.30
2, 14.80, 6, 15.40
2, 14.50, 6, 15.10
2, 16.20, 6, 14.40
2, 14.80, 6, 15.40
2, 12.00, 6, 16.50
2, 10.80, 6, 17.10
2, 16.10, 6, 14.60
2, 14.90, 6, 15.20
2, 15.70, 6, 14.50
2, 15.00, 6, 15.00
2, 13.90, 6, 15.40
2, 15.00, 6, 15.00
2, 14.50, 6, 15.10
2, 14.60, 6, 14.90
2, 15.20, 6, 15.50
2, 15.60, 6, 14.70
2, 15.30, 6, 14.40
2, 14.80, 6, 15.40
2, 15.80, 6, 14.30
2, 14.40, 6, 15.30
2, 16.40, 6, 14.00
2, 15.60, 6, 14.70
2, 14.40, 6, 15.30
2, 15.80, 6, 14.30
2, 13.20, 6, 15.90
2, 13.10, 6, 16.10
2, 14.70, 6, 15.60
2, 14.80, 6, 15.40
2, 19.00, 6, 13.30
2, 13.70, 6, 15.80
2, 16.20, 6, 14.40
2, 14.90, 6, 15.20
2, 14.30, 6, 14.60
2, 14.60, 6, 14.90
2, 15.60, 6, 14.70
2, 16.80, 6, 14.10
2, 12.50, 6, 15.50
2, 16.90, 6, 13.90
2, 15.10, 6, 14.80
2, 16.20, 6, 14.40
2, 18.10, 6, 13.30
2, 13.80, 6, 15.60
2, 16.80, 6, 14.10
2, 15.30, 6, 15.30
2, 16.20, 6, 14.40
2, 17.00, 6, 13.70
2, 15.70, 6, 14.50
2, 14.30, 6, 15.50
2, 16.40, 6, 14.90
2, 15.60, 6, 14.70
2, 15.70, 6, 14.50
2, 14.30, 6, 14.60
2, 17.10, 6, 14.40
2, 15.00, 6, 15.00
2, 17.70, 6, 13.20
2, 13.80, 6, 15.60
2, 15.60, 6, 14.70
3, 15.00, 6, 15.00
3, 15.60, 6, 13.80
3, 16.35, 6, 14.10
3, 13.20, 6, 16.80
3, 13.65, 6, 15.90
3, 13.65, 6, 15.90
3, 15.75, 6, 15.30
3, 12.45, 6, 15.60
3, 15.15, 6, 14.70
3, 12.45, 6, 16.50
3, 12.60, 6, 16.20
3, 16.80, 6, 14.10
3, 15.15, 6, 14.70
3, 14.55, 6, 15.00
3, 13.80, 6, 15.60
3, 15.45, 6, 14.10
3, 15.75, 6, 14.40
3, 14.40, 6, 15.30
3, 15.75, 6, 15.30
3, 12.60, 6, 16.20
3, 15.00, 6, 14.10
3, 13.80, 6, 15.60
3, 14.55, 6, 15.00
3, 15.30, 6, 15.30
3, 15.60, 6, 14.70
3, 16.65, 6, 13.50
3, 16.20, 6, 14.40
3, 16.05, 6, 14.70
3, 13.65, 6, 15.90
3, 15.45, 6, 14.10
3, 16.20, 6, 14.40
3, 15.00, 6, 14.10
3, 17.40, 6, 13.80
3, 15.75, 6, 14.40
3, 14.85, 6, 14.40
3, 18.45, 6, 12.60
3, 12.75, 6, 15.90
3, 12.90, 6, 16.50
3, 15.00, 6, 15.00
3, 16.80, 6, 14.10
3, 13.50, 6, 16.20
3, 15.45, 6, 14.10
3, 15.00, 6, 14.10
3, 14.25, 6, 16.50
3, 16.20, 6, 13.50
3, 16.50, 6, 14.70
3, 13.65, 6, 15.90
3, 13.80, 6, 14.70
3, 15.00, 6, 15.90
3, 15.15, 6, 14.70
3, 13.95, 6, 16.20
3, 15.00, 6, 15.00
3, 15.45, 6, 15.00
3, 13.20, 6, 15.90
3, 17.40, 6, 13.80
3, 14.70, 6, 15.60
3, 14.40, 6, 15.30
3, 16.35, 6, 14.10
3, 15.45, 6, 15.00
3, 16.50, 6, 13.80
3, 15.45, 6, 15.00
3, 16.20, 6, 14.40
3, 12.15, 6, 16.20
3, 14.40, 6, 14.40
3, 15.75, 6, 15.30
3, 13.50, 6, 15.30
3, 17.55, 6, 12.60
3, 15.75, 6, 14.40
3, 14.70, 6, 14.70
3, 16.65, 6, 13.50
3, 13.35, 6, 16.50
3, 15.75, 6, 14.40
3, 16.35, 6, 14.10
3, 16.80, 6, 14.10
3, 14.25, 6, 15.60
3, 16.50, 6, 13.80
3, 16.95, 6, 13.80
3, 16.05, 6, 14.70
3, 16.95, 6, 13.80
3, 14.70, 6, 15.60
3, 15.30, 6, 15.30
3, 14.70, 6, 15.60
3, 14.70, 6, 15.60
3, 15.00, 6, 15.00
3, 14.40, 6, 14.40
3, 13.35, 6, 15.60
3, 12.90, 6, 16.50
3, 14.25, 6, 15.60
3, 14.85, 6, 15.30
3, 14.10, 6, 15.90
3, 16.05, 6, 14.70
3, 16.05, 6, 13.80
3, 14.40, 6, 14.40
3, 15.60, 6, 14.70
3, 13.35, 6, 15.60
3, 16.65, 6, 14.40
3, 16.05, 6, 14.70
3, 14.85, 6, 16.20
3, 12.15, 6, 16.20
3, 17.55, 6, 13.50
4, 14.40, 6, 15.30
4, 14.80, 6, 15.40
4, 16.20, 6, 14.40
4, 18.00, 6, 12.60
4, 14.80, 6, 14.50
4, 15.40, 6, 15.10
4, 12.20, 6, 16.10
4, 15.40, 6, 14.20
4, 15.20, 6, 15.50
4, 18.60, 6, 12.30
4, 16.00, 6, 14.80
4, 15.00, 6, 15.00
4, 16.60, 6, 15.40
4, 14.00, 6, 15.20
4, 13.80, 6, 16.50
4, 16.00, 6, 15.70
4, 16.00, 6, 13.90
4, 12.20, 6, 16.10
4, 14.40, 6, 16.20
4, 15.20, 6, 15.50
4, 13.20, 6, 15.00
4, 15.00, 6, 15.00
4, 15.00, 6, 15.00
4, 14.60, 6, 16.70
4, 13.20, 6, 16.80
4, 16.40, 6, 14.90
4, 17.00, 6, 13.70
4, 16.20, 6, 13.50
4, 12.20, 6, 17.00
4, 16.80, 6, 13.20
4, 10.80, 6, 18.00
4, 16.60, 6, 13.60
4, 16.40, 6, 14.90
4, 14.20, 6, 14.80
4, 12.00, 6, 17.40
4, 15.60, 6, 13.80
4, 14.00, 6, 16.10
4, 17.20, 6, 12.40
4, 15.20, 6, 14.60
4, 12.80, 6, 15.80
4, 14.00, 6, 16.10
4, 14.60, 6, 14.90
4, 16.80, 6, 13.20
4, 13.60, 6, 16.00
4, 15.00, 6, 14.10
4, 17.60, 6, 13.40
4, 14.00, 6, 16.10
4, 12.80, 6, 15.80
4, 14.00, 6, 16.10
4, 13.20, 6, 15.90
4, 15.60, 6, 14.70
4, 12.40, 6, 16.60
4, 15.00, 6, 15.00
4, 14.00, 6, 14.30
4, 13.80, 6, 15.60
4, 16.20, 6, 14.40
4, 13.40, 6, 16.40
4, 14.40, 6, 15.30
4, 13.20, 6, 15.90
4, 16.20, 6, 13.50
4, 16.20, 6, 14.40
4, 15.20, 6, 15.50
4, 14.40, 6, 15.30
4, 13.00, 6, 16.30
4, 15.80, 6, 15.20
4, 14.20, 6, 16.60
4, 14.80, 6, 16.30
4, 14.60, 6, 14.90
4, 14.00, 6, 16.10
4, 13.00, 6, 17.20
4, 15.80, 6, 15.20
4, 14.60, 6, 14.90
4, 15.00, 6, 15.90
4, 14.20, 6, 14.80
4, 15.00, 6, 13.20
4, 16.00, 6, 13.90
4, 14.60, 6, 14.90
4, 16.40, 6, 14.00
4, 13.40, 6, 15.50
4, 16.00, 6, 13.90
4, 15.00, 6, 15.00
4, 16.20, 6, 14.40
4, 14.20, 6, 14.80
4, 13.40, 6, 15.50
4, 14.20, 6, 15.70
4, 17.00, 6, 12.80
4, 15.00, 6, 15.00
4, 15.80, 6, 15.20
4, 14.20, 6, 15.70
4, 15.20, 6, 15.50
4, 18.60, 6, 13.20
4, 13.80, 6, 14.70
4, 16.40, 6, 14.90
4, 13.80, 6, 15.60
4, 12.00, 6, 16.50
4, 15.00, 6, 15.00
4, 14.80, 6, 14.50
4, 16.20, 6, 14.40
4, 16.20, 6, 13.50
4, 15.80, 6, 14.30
5, 13.45, 6, 15.40
5, 14.90, 6, 14.30
5, 14.65, 6, 14.80
5, 15.55, 6, 12.10
5, 15.35, 6, 15.20
5, 15.25, 6, 14.50
5, 16.70, 6, 13.40
5, 16.30, 6, 15.10
5, 13.95, 6, 14.40
5, 13.05, 6, 17.10
5, 13.80, 6, 15.60
5, 14.40, 6, 15.30
5, 14.05, 6, 15.10
5, 16.20, 6, 14.40
5, 15.00, 6, 15.00
5, 13.20, 6, 15.90
5, 15.50, 6, 14.00
5, 13.45, 6, 15.40
5, 16.55, 6, 14.60
5, 14.65, 6, 14.80
5, 17.65, 6, 13.30
5, 14.90, 6, 14.30
5, 15.25, 6, 14.50
5, 18.50, 6, 12.50
5, 14.50, 6, 16.00
5, 12.35, 6, 16.70
5, 16.70, 6, 13.40
5, 15.85, 6, 14.20
5, 13.90, 6, 16.30
5, 14.55, 6, 14.10
5, 16.35, 6, 13.20
5, 14.85, 6, 16.20
5, 13.65, 6, 16.80
5, 14.25, 6, 16.50
5, 14.60, 6, 16.70
5, 13.55, 6, 16.10
5, 14.50, 6, 16.00
5, 15.85, 6, 14.20
5, 15.85, 6, 14.20
5, 15.75, 6, 13.50
5, 13.55, 6, 16.10
5, 18.15, 6, 12.30
5, 14.00, 6, 17.00
5, 17.05, 6, 13.60
5, 16.20, 6, 14.40
5, 14.75, 6, 15.50
5, 15.60, 6, 14.70
5, 15.25, 6, 14.50
5, 13.65, 6, 16.80
5, 14.25, 6, 16.50
5, 17.65, 6, 13.30
5, 15.80, 6, 16.10
5, 15.00, 6, 15.00
5, 12.35, 6, 16.70
5, 14.40, 6, 15.30
5, 15.25, 6, 14.50
5, 14.75, 6, 15.50
5, 14.90, 6, 14.30
5, 16.70, 6, 13.40
5, 14.30, 6, 14.60
5, 16.95, 6, 12.90
5, 15.00, 6, 15.00
5, 15.25, 6, 14.50
5, 15.85, 6, 14.20
5, 13.65, 6, 16.80
5, 14.60, 6, 16.70
5, 15.60, 6, 14.70
5, 15.50, 6, 14.00
5, 17.90, 6, 12.80
5, 13.55, 6, 16.10
5, 17.75, 6, 14.00
5, 15.75, 6, 13.50
5, 11.65, 6, 16.30
5, 15.95, 6, 14.90
5, 13.20, 6, 15.90
5, 15.95, 6, 14.90
5, 15.25, 6, 14.50
5, 15.00, 6, 15.00
5, 14.40, 6, 15.30
5, 17.50, 6, 14.50
5, 16.80, 6, 14.10
5, 16.55, 6, 14.60
5, 16.60, 6, 12.70
5, 14.95, 6, 16.90
5, 12.35, 6, 16.70
5, 15.35, 6, 15.20
5, 13.40, 6, 17.30
5, 15.60, 6, 14.70
5, 15.60, 6, 14.70
5, 15.25, 6, 14.50
5, 14.50, 6, 16.00
5, 17.15, 6, 14.30
5, 13.90, 6, 16.30
5, 14.00, 6, 17.00
5, 17.40, 6, 13.80
5, 14.90, 6, 14.30
5, 12.10, 6, 17.20
5, 16.10, 6, 13.70
5, 15.70, 6, 15.40
5, 15.20, 6, 16.40
6, 15.60, 6, 15.60
6, 13.20, 6, 15.90
6, 17.40, 6, 12.90
6, 15.30, 6, 15.30
6, 13.80, 6, 16.50
6, 15.00, 6, 15.00
6, 15.00, 6, 15.90
6, 17.10, 6, 12.60
6, 15.00, 6, 13.20
6, 12.60, 6, 15.30
6, 16.20, 6, 14.40
6, 15.90, 6, 15.00
6, 16.50, 6, 12.90
6, 13.80, 6, 15.60
6, 14.70, 6, 13.80
6, 15.00, 6, 15.00
6, 15.60, 6, 15.60
6, 16.50, 6, 12.00
6, 15.30, 6, 14.40
6, 12.90, 6, 17.40
6, 13.50, 6, 15.30
6, 13.50, 6, 15.30
6, 14.40, 6, 16.20
6, 15.00, 6, 15.00
6, 15.60, 6, 12.90
6, 14.70, 6, 16.50
6, 13.50, 6, 16.20
6, 16.20, 6, 15.30
6, 12.90, 6, 14.70
6, 17.10, 6, 12.60
6, 15.60, 6, 13.80
6, 16.20, 6, 14.40
6, 14.70, 6, 15.60
6, 15.90, 6, 13.20
6, 13.50, 6, 16.20
6, 15.30, 6, 14.40
6, 12.60, 6, 16.20
6, 13.80, 6, 14.70
6, 15.90, 6, 14.10
6, 14.10, 6, 15.90
6, 15.30, 6, 17.10
6, 14.40, 6, 15.30
6, 17.40, 6, 13.80
6, 15.90, 6, 15.00
6, 15.60, 6, 16.50
6, 18.30, 6, 10.20
6, 16.80, 6, 14.10
6, 15.00, 6, 15.90
6, 12.00, 6, 19.20
6, 13.20, 6, 15.90
6, 15.00, 6, 16.80
6, 12.00, 6, 19.20
6, 12.00, 6, 17.40
6, 13.20, 6, 15.00
6, 14.70, 6, 14.70
6, 14.40, 6, 15.30
6, 15.30, 6, 16.20
6, 16.20, 6, 14.40
6, 14.70, 6, 16.50
6, 15.30, 6, 14.40
6, 16.20, 6, 14.40
6, 13.20, 6, 15.00
6, 14.40, 6, 15.30
6, 14.10, 6, 14.10
6, 15.00, 6, 14.10
6, 12.30, 6, 15.90
6, 15.00, 6, 15.90
6, 16.50, 6, 12.90
6, 16.80, 6, 13.20
6, 13.80, 6, 16.50
6, 14.70, 6, 15.60
6, 15.30, 6, 15.30
6, 14.10, 6, 15.90
6, 16.20, 6, 13.50
6, 14.70, 6, 14.70
6, 16.20, 6, 13.50
6, 12.00, 6, 17.40
6, 15.30, 6, 15.30
6, 15.60, 6, 13.80
6, 14.40, 6, 16.20
6, 13.50, 6, 15.30
6, 15.60, 6, 15.60
6, 13.20, 6, 15.90
6, 14.70, 6, 14.70
6, 12.90, 6, 17.40
6, 11.10, 6, 18.30
6, 15.60, 6, 12.90
6, 14.10, 6, 15.90
6, 15.30, 6, 15.30
6, 14.10, 6, 15.90
6, 12.60, 6, 18.00
6, 13.50, 6, 16.20
6, 15.90, 6, 13.20
6, 14.40, 6, 15.30
6, 15.00, 6, 14.10
6, 15.30, 6, 16.20
6, 13.80, 6, 16.50
6, 15.30, 6, 17.10
6, 16.80, 6, 15.00
6, 17.70, 6, 12.30
7, 18.10, 6, 12.40
7, 13.10, 6, 17.00
7, 14.65, 6, 15.70
7, 13.45, 6, 16.30
7, 14.15, 6, 14.90
7, 14.65, 6, 15.70
7, 18.05, 6, 9.80
7, 14.65, 6, 15.70
7, 16.80, 6, 14.10
7, 15.85, 6, 15.10
7, 14.50, 6, 14.20
7, 16.90, 6, 13.00
7, 15.75, 6, 16.20
7, 17.40, 6, 13.80
7, 15.10, 6, 13.90
7, 15.35, 6, 14.30
7, 16.85, 6, 10.40
7, 13.20, 6, 15.90
7, 17.35, 6, 11.20
7, 13.80, 6, 15.60
7, 16.90, 6, 13.00
7, 14.65, 6, 15.70
7, 13.60, 6, 17.80
7, 18.95, 6, 12.50
7, 13.25, 6, 18.50
7, 15.25, 6, 15.40
7, 14.65, 6, 15.70
7, 17.50, 6, 12.70
7, 13.90, 6, 14.50
7, 14.05, 6, 16.00
7, 17.40, 6, 13.80
7, 14.75, 6, 14.60
7, 14.90, 6, 16.10
7, 16.45, 6, 14.80
7, 17.25, 6, 12.30
7, 12.20, 6, 14.30
7, 15.25, 6, 15.40
7, 14.15, 6, 14.90
7, 17.50, 6, 12.70
7, 16.20, 6, 14.40
7, 13.45, 6, 16.30
7, 14.90, 6, 16.10
7, 14.05, 6, 16.00
7, 14.40, 6, 15.30
7, 16.30, 6, 13.30
7, 16.30, 6, 13.30
7, 13.35, 6, 17.40
7, 14.05, 6, 16.00
7, 13.10, 6, 17.00
7, 12.85, 6, 16.60
7, 13.45, 6, 16.30
7, 14.90, 6, 16.10
7, 17.40, 6, 13.80
7, 18.45, 6, 11.70
7, 15.35, 6, 14.30
7, 13.85, 6, 18.20
7, 14.05, 6, 16.00
7, 16.30, 6, 13.30
7, 16.55, 6, 13.70
7, 16.70, 6, 15.20
7, 15.85, 6, 15.10
7, 14.15, 6, 14.90
7, 13.30, 6, 14.80
7, 12.00, 6, 16.50
7, 11.20, 6, 19.00
7, 14.75, 6, 14.60
7, 15.50, 6, 15.80
7, 12.15, 6, 18.00
7, 15.10, 6, 13.90
7, 14.30, 6, 16.40
7, 13.35, 6, 17.40
7, 17.85, 6, 12.00
7, 15.00, 6, 15.00
7, 17.50, 6, 12.70
7, 15.00, 6, 15.00
7, 13.20, 6, 15.90
7, 14.05, 6, 16.00
7, 13.00, 6, 18.10
7, 15.00, 6, 15.00
7, 15.15, 6, 16.50
7, 16.90, 6, 13.00
7, 16.05, 6, 12.90
7, 17.50, 6, 12.70
7, 15.45, 6, 13.20
7, 15.85, 6, 15.10
7, 13.20, 6, 15.90
7, 16.30, 6, 13.30
7, 13.90, 6, 14.50
7, 17.15, 6, 13.40
7, 15.25, 6, 15.40
7, 13.35, 6, 17.40
7, 15.70, 6, 13.60
7, 15.05, 6, 17.60
7, 16.10, 6, 15.50
7, 13.95, 6, 17.10
7, 13.70, 6, 16.70
7, 15.00, 6, 15.00
7, 14.15, 6, 14.90
7, 16.30, 6, 13.30
7, 15.80, 6, 12.50
8, 17.00, 6, 12.80
8, 15.80, 6, 15.20
8, 11.40, 6, 18.60
8, 15.40, 6, 12.40
8, 14.60, 6, 15.80
8, 15.40, 6, 16.00
8, 15.00, 6, 15.00
8, 17.40, 6, 12.00
8, 13.20, 6, 17.70
8, 17.20, 6, 13.30
8, 14.40, 6, 15.30
8, 15.40, 6, 16.00
8, 15.60, 6, 14.70
8, 16.80, 6, 12.30
8, 14.80, 6, 14.50
8, 16.00, 6, 13.90
8, 15.20, 6, 15.50
8, 15.40, 6, 14.20
8, 13.40, 6, 18.20
8, 14.20, 6, 16.60
8, 15.80, 6, 11.60
8, 13.40, 6, 16.40
8, 14.80, 6, 16.30
8, 15.20, 6, 13.70
8, 16.20, 6, 14.40
8, 16.60, 6, 15.40
8, 17.40, 6, 13.80
8, 14.60, 6, 17.60
8, 13.20, 6, 17.70
8, 17.20, 6, 11.50
8, 17.00, 6, 12.80
8, 14.20, 6, 14.80
8, 18.00, 6, 11.70
8, 13.40, 6, 16.40
8, 11.80, 6, 17.80
8, 15.60, 6, 14.70
8, 14.80, 6, 16.30
8, 17.60, 6, 12.50
8, 15.60, 6, 16.50
8, 16.40, 6, 13.10
8, 15.00, 6, 15.00
8, 12.00, 6, 18.30
8, 14.00, 6, 16.10
8, 15.00, 6, 15.00
8, 17.60, 6, 12.50
8, 13.80, 6, 17.40
8, 13.40, 6, 16.40
8, 12.80, 6, 16.70
8, 17.60, 6, 12.50
8, 17.60, 6, 12.50
8, 14.60, 6, 15.80
8, 16.20, 6, 14.40
8, 18.00, 6, 11.70
8, 15.40, 6, 14.20
8, 17.00, 6, 11.00
8, 15.20, 6, 15.50
8, 14.40, 6, 15.30
8, 14.20, 6, 16.60
8, 15.80, 6, 13.40
8, 15.40, 6, 16.00
8, 14.80, 6, 14.50
8, 16.40, 6, 14.90
8, 14.60, 6, 15.80
8, 15.60, 6, 14.70
8, 13.60, 6, 16.90
8, 13.60, 6, 16.90
8, 18.80, 6, 11.90
8, 13.60, 6, 15.10
8, 14.80, 6, 14.50
8, 15.20, 6, 15.50
8, 15.00, 6, 15.00
8, 15.40, 6, 16.00
8, 16.00, 6, 13.90
8, 14.40, 6, 15.30
8, 13.80, 6, 17.40
8, 15.00, 6, 13.20
8, 14.40, 6, 15.30
8, 12.80, 6, 16.70
8, 16.60, 6, 11.80
8, 17.20, 6, 13.30
8, 14.40, 6, 15.30
8, 13.60, 6, 16.90
8, 12.20, 6, 17.00
8, 12.80, 6, 18.50
8, 16.80, 6, 14.10
8, 16.80, 6, 12.30
8, 14.80, 6, 16.30
8, 13.80, 6, 15.60
8, 15.00, 6, 15.00
8, 13.20, 6, 15.90
8, 16.20, 6, 12.60
8, 16.80, 6, 12.30
8, 13.60, 6, 15.10
8, 15.00, 6, 16.80
8, 13.40, 6, 16.40
8, 15.40, 6, 16.00
8, 17.80, 6, 13.00
8, 16.00, 6, 15.70
8, 15.40, 6, 17.80
8, 17.00, 6, 14.60
9, 16.80, 6, 11.40
9, 16.95, 6, 12.00
9, 15.90, 6, 15.90
9, 14.55, 6, 15.90
9, 12.60, 6, 18.90
9, 14.10, 6, 16.80
9, 11.25, 6, 18.90
9, 13.20, 6, 18.60
9, 15.15, 6, 15.60
9, 15.45, 6, 16.80
9, 13.80, 6, 18.30
9, 13.80, 6, 18.30
9, 13.80, 6, 15.60
9, 16.50, 6, 12.90
9, 17.25, 6, 10.50
9, 15.60, 6, 14.70
9, 14.70, 6, 16.50
9, 15.75, 6, 15.30
9, 12.75, 6, 16.80
9, 13.35, 6, 13.80
9, 15.75, 6, 15.30
9, 14.40, 6, 15.30
9, 15.00, 6, 15.00
9, 15.45, 6, 14.10
9, 16.65, 6, 13.50
9, 14.55, 6, 13.20
9, 15.75, 6, 15.30
9, 14.40, 6, 18.00
9, 16.05, 6, 13.80
9, 13.20, 6, 18.60
9, 13.80, 6, 18.30
9, 14.55, 6, 13.20
9, 16.05, 6, 13.80
9, 13.05, 6, 15.30
9, 15.60, 6, 14.70
9, 17.10, 6, 12.60
9, 17.25, 6, 13.20
9, 14.10, 6, 14.10
9, 14.40, 6, 15.30
9, 14.70, 6, 16.50
9, 14.25, 6, 17.40
9, 13.35, 6, 16.50
9, 13.65, 6, 17.70
9, 17.55, 6, 14.40
9, 12.90, 6, 17.40
9, 16.35, 6, 12.30
9, 13.05, 6, 18.00
9, 14.85, 6, 14.40
9, 13.20, 6, 18.60
9, 14.85, 6, 14.40
9, 16.80, 6, 11.40
9, 11.85, 6, 18.60
9, 16.65, 6, 13.50
9, 13.65, 6, 17.70
9, 14.55, 6, 15.90
9, 14.40, 6, 15.30
9, 13.95, 6, 16.20
9, 14.40, 6, 15.30
9, 13.80, 6, 15.60
9, 15.75, 6, 15.30
9, 13.80, 6, 18.30
9, 15.00, 6, 15.00
9, 14.25, 6, 14.70
9, 13.20, 6, 15.90
9, 13.50, 6, 14.40
9, 15.45, 6, 14.10
9, 14.10, 6, 16.80
9, 16.05, 6, 13.80
9, 13.80, 6, 18.30
9, 12.75, 6, 16.80
9, 14.70, 6, 13.80
9, 12.30, 6, 17.70
9, 14.40, 6, 15.30
9, 16.65, 6, 13.50
9, 15.30, 6, 13.50
9, 13.35, 6, 16.50
9, 13.05, 6, 15.30
9, 18.15, 6, 8.70
9, 14.10, 6, 16.80
9, 19.05, 6, 12.30
9, 15.75, 6, 15.30
9, 13.65, 6, 15.00
9, 16.50, 6, 12.90
9, 14.40, 6, 15.30
9, 15.60, 6, 14.70
9, 12.30, 6, 17.70
9, 14.25, 6, 14.70
9, 15.30, 6, 13.50
9, 16.35, 6, 15.00
9, 15.30, 6, 16.20
9, 14.10, 6, 16.80
9, 16.05, 6, 13.80
9, 18.30, 6, 12.00
9, 16.05, 6, 11.10
9, 15.75, 6, 12.60
9, 16.20, 6, 11.70
9, 16.50, 6, 12.90
9, 15.15, 6, 15.60
9, 15.30, 6, 13.50
9, 13.50, 6, 17.10
10, 14.30, 6, 14.60
10, 15.60, 6, 14.70
10, 15.50, 6, 14.00
10, 10.00, 6, 20.50
10, 16.90, 6, 14.80
10, 14.00, 6, 17.00
10, 15.00, 6, 15.00
10, 16.30, 6, 15.10
10, 16.80, 6, 14.10
10, 18.40, 6, 11.80
10, 12.10, 6, 17.20
10, 14.40, 6, 15.30
10, 15.00, 6, 15.00
10, 14.80, 6, 13.60
10, 14.60, 6, 16.70
10, 13.20, 6, 15.90
10, 16.30, 6, 15.10
10, 15.10, 6, 15.70
10, 13.50, 6, 18.00
10, 15.50, 6, 14.00
10, 15.60, 6, 14.70
10, 14.70, 6, 12.90
10, 14.30, 6, 14.60
10, 13.70, 6, 14.90
10, 15.00, 6, 15.00
10, 13.60, 6, 14.20
10, 15.40, 6, 13.30
10, 14.10, 6, 17.70
10, 14.90, 6, 14.30
10, 12.50, 6, 20.00
10, 17.20, 6, 12.40
10, 15.50, 6, 14.00
10, 14.80, 6, 13.60
10, 13.10, 6, 15.20
10, 16.80, 6, 14.10
10, 15.60, 6, 14.70
10, 13.30, 6, 16.60
10, 11.90, 6, 20.30
10, 17.10, 6, 11.70
10, 16.00, 6, 17.50
10, 15.60, 6, 14.70
10, 14.50, 6, 16.00
10, 16.60, 6, 12.70
